123144,123144,35,185,"aprovado","2014-04-09 19:25:34","2014-04-09 19:25:34"
123147,123147,37,186,"aprovado","2014-04-09 19:41:12","2014-04-09 19:41:12"
123148,123148,37,186,"aprovado","2014-04-09 19:41:12","2014-04-09 19:41:12"
123149,123149,16,187,"aprovado","2014-04-09 21:25:42","2014-04-09 21:25:42"
123150,123150,35,188,"aprovado","2014-04-09 22:35:15","2014-04-09 22:35:15"
123151,123151,35,188,"aprovado","2014-04-09 22:35:15","2014-04-09 22:35:15"
123158,123158,35,189,"aprovado","2014-04-10 09:08:43","2014-04-10 09:08:43"
123159,123159,35,189,"aprovado","2014-04-10 09:08:43","2014-04-10 09:08:43"
123160,123160,8,190,"aprovado","2014-04-10 09:48:01","2014-04-10 09:48:01"
123161,123161,8,190,"aprovado","2014-04-10 09:48:01","2014-04-10 09:48:01"
123162,123162,8,190,"aprovado","2014-04-10 09:48:01","2014-04-10 09:48:01"
123163,123163,8,191,"aprovado","2014-04-10 09:51:15","2014-04-10 09:51:15"
123164,123164,8,191,"aprovado","2014-04-10 09:51:15","2014-04-10 09:51:15"
123165,123165,8,191,"aprovado","2014-04-10 09:51:15","2014-04-10 09:51:15"
123167,123167,35,192,"aprovado","2014-04-10 11:43:49","2014-04-10 11:43:49"
123168,123168,35,192,"aprovado","2014-04-10 11:43:49","2014-04-10 11:43:49"
123181,123181,16,193,"aprovado","2014-04-10 13:16:29","2014-04-10 13:16:29"
123182,123182,35,194,"aprovado","2014-04-10 14:39:48","2014-04-10 14:39:48"
123187,123187,12,195,"aprovado","2014-04-10 16:42:42","2014-04-10 16:42:42"
123188,123188,37,196,"aprovado","2014-04-10 17:21:24","2014-04-10 17:21:24"
123189,123189,37,196,"aprovado","2014-04-10 17:21:24","2014-04-10 17:21:24"
123190,123190,37,196,"aprovado","2014-04-10 17:21:24","2014-04-10 17:21:24"
123191,123191,35,197,"aprovado","2014-04-10 17:47:54","2014-04-10 17:47:54"
123192,123192,35,198,"aprovado","2014-04-10 17:53:50","2014-04-10 17:53:50"
123193,123193,35,198,"aprovado","2014-04-10 17:53:50","2014-04-10 17:53:50"
123194,123194,35,199,"aprovado","2014-04-10 18:23:14","2014-04-10 18:23:14"
123195,123195,35,199,"aprovado","2014-04-10 18:23:14","2014-04-10 18:23:14"
123202,123202,37,200,"aprovado","2014-04-10 21:33:54","2014-04-10 21:33:54"
123203,123203,37,200,"aprovado","2014-04-10 21:33:54","2014-04-10 21:33:54"
123204,123204,37,200,"aprovado","2014-04-10 21:33:54","2014-04-10 21:33:54"
123205,123205,35,201,"aprovado","2014-04-10 22:31:18","2014-04-10 22:31:18"
123206,123206,35,201,"aprovado","2014-04-10 22:31:18","2014-04-10 22:31:18"
123209,123209,19,202,"aprovado","2014-04-10 23:36:32","2014-04-10 23:36:32"
123210,123210,37,203,"aprovado","2014-04-10 23:47:24","2014-04-10 23:47:24"
123211,123211,37,203,"aprovado","2014-04-10 23:47:24","2014-04-10 23:47:24"
123212,123212,37,203,"aprovado","2014-04-10 23:47:24","2014-04-10 23:47:24"
123213,123213,37,203,"aprovado","2014-04-10 23:47:24","2014-04-10 23:47:24"
123220,123220,35,204,"aprovado","2014-04-11 12:25:19","2014-04-11 12:25:19"
123221,123221,35,205,"aprovado","2014-04-11 13:15:10","2014-04-11 13:15:10"
123222,123222,35,205,"aprovado","2014-04-11 13:15:10","2014-04-11 13:15:10"
123223,123223,35,206,"aprovado","2014-04-11 13:51:05","2014-04-11 13:51:05"
123224,123224,35,206,"aprovado","2014-04-11 13:51:05","2014-04-11 13:51:05"
123225,123225,35,207,"aprovado","2014-04-11 14:13:20","2014-04-11 14:13:20"
123226,123226,35,208,"aprovado","2014-04-11 16:46:36","2014-04-11 16:46:36"
123227,123227,37,209,"aprovado","2014-04-11 16:54:15","2014-04-11 16:54:15"
123228,123228,37,209,"aprovado","2014-04-11 16:54:15","2014-04-11 16:54:15"
123229,123229,37,209,"aprovado","2014-04-11 16:54:15","2014-04-11 16:54:15"
123233,123233,16,210,"aprovado","2014-04-11 17:26:13","2014-04-11 17:26:13"
123235,123235,14,211,"aprovado","2014-04-11 17:54:22","2014-04-11 17:54:22"
123236,123236,16,212,"aprovado","2014-04-11 18:42:49","2014-04-11 18:42:49"
123237,123237,35,213,"aprovado","2014-04-11 18:45:38","2014-04-11 18:45:38"
123242,123242,37,214,"aprovado","2014-04-11 22:30:58","2014-04-11 22:30:58"
123243,123243,37,215,"aprovado","2014-04-11 22:37:54","2014-04-11 22:37:54"
123244,123244,16,216,"aprovado","2014-04-11 23:12:46","2014-04-11 23:12:46"
123245,123245,16,216,"aprovado","2014-04-11 23:12:46","2014-04-11 23:12:46"
123252,123252,37,217,"aprovado","2014-04-12 14:40:15","2014-04-12 14:40:15"
123253,123253,37,217,"aprovado","2014-04-12 14:40:15","2014-04-12 14:40:15"
123254,123254,13,218,"aprovado","2014-04-12 16:13:32","2014-04-12 16:13:32"
123255,123255,23,219,"aprovado","2014-04-12 16:19:08","2014-04-12 16:19:08"
123256,123256,35,220,"aprovado","2014-04-12 18:34:08","2014-04-12 18:34:08"
123257,123257,26,221,"aprovado","2014-04-12 19:24:08","2014-04-12 19:24:08"
123258,123258,35,222,"aprovado","2014-04-12 19:36:42","2014-04-12 19:36:42"
123259,123259,7,223,"aprovado","2014-04-12 19:57:28","2014-04-12 19:57:28"
123260,123260,5,224,"aprovado","2014-04-12 20:27:53","2014-04-12 20:27:53"
123263,123263,16,225,"aprovado","2014-04-13 00:17:04","2014-04-13 00:17:04"
123264,123264,16,225,"aprovado","2014-04-13 00:17:04","2014-04-13 00:17:04"
123268,123268,6,226,"aprovado","2014-04-13 09:03:35","2014-04-13 09:03:35"
123277,123277,22,227,"aprovado","2014-04-13 17:08:09","2014-04-13 17:08:09"
123281,123281,17,228,"aprovado","2014-04-13 19:52:02","2014-04-13 19:52:02"
123282,123282,17,228,"aprovado","2014-04-13 19:52:02","2014-04-13 19:52:02"
123283,123283,17,228,"aprovado","2014-04-13 19:52:02","2014-04-13 19:52:02"
123284,123284,17,228,"aprovado","2014-04-13 19:52:02","2014-04-13 19:52:02"
123285,123285,35,229,"aprovado","2014-04-13 19:58:54","2014-04-13 19:58:54"
123289,123289,37,230,"aprovado","2014-04-13 23:25:12","2014-04-13 23:25:12"
123290,123290,37,230,"aprovado","2014-04-13 23:25:12","2014-04-13 23:25:12"
123298,123298,31,231,"aprovado","2014-04-14 10:44:57","2014-04-14 10:44:57"
123299,123299,16,232,"aprovado","2014-04-14 10:50:59","2014-04-14 10:50:59"
123302,123302,13,233,"aprovado","2014-04-14 11:29:10","2014-04-14 11:29:10"
123303,123303,13,233,"aprovado","2014-04-14 11:29:10","2014-04-14 11:29:10"
123331,123331,16,234,"aprovado","2014-04-14 16:41:32","2014-04-14 16:41:32"
123332,123332,26,235,"aprovado","2014-04-14 17:19:59","2014-04-14 17:19:59"
123343,123343,6,236,"aprovado","2014-04-14 18:57:49","2014-04-14 18:57:49"
123346,123346,19,237,"aprovado","2014-04-14 19:53:43","2014-04-14 19:53:43"
123349,123349,22,238,"aprovado","2014-04-14 20:29:52","2014-04-14 20:29:52"
123350,123350,22,238,"aprovado","2014-04-14 20:29:52","2014-04-14 20:29:52"
123351,123351,22,238,"aprovado","2014-04-14 20:29:52","2014-04-14 20:29:52"
123352,123352,6,239,"aprovado","2014-04-14 22:50:09","2014-04-14 22:50:09"
123353,123353,3,240,"aprovado","2014-04-14 22:51:21","2014-04-14 22:51:21"
123354,123354,3,240,"aprovado","2014-04-14 22:51:21","2014-04-14 22:51:21"
123355,123355,22,241,"aprovado","2014-04-14 23:31:31","2014-04-14 23:31:31"
123356,123356,22,241,"aprovado","2014-04-14 23:31:31","2014-04-14 23:31:31"
123360,123360,6,242,"aprovado","2014-04-15 12:22:57","2014-04-15 12:22:57"
123361,123361,28,243,"aprovado","2014-04-15 12:32:21","2014-04-15 12:32:21"
123362,123362,6,244,"aprovado","2014-04-15 13:05:49","2014-04-15 13:05:49"
123363,123363,16,245,"aprovado","2014-04-15 14:25:32","2014-04-15 14:25:32"
123364,123364,16,245,"aprovado","2014-04-15 14:25:32","2014-04-15 14:25:32"
123365,123365,37,246,"aprovado","2014-04-15 14:55:35","2014-04-15 14:55:35"
123365,123365,59,365,"cancelado","2014-04-29 16:56:14","2014-04-29 16:56:14"
123366,123366,37,246,"aprovado","2014-04-15 14:55:35","2014-04-15 14:55:35"
123366,123366,59,365,"cancelado","2014-04-29 16:56:14","2014-04-29 16:56:14"
123368,123368,6,247,"aprovado","2014-04-15 15:20:17","2014-04-15 15:20:17"
123369,123369,6,247,"aprovado","2014-04-15 15:20:17","2014-04-15 15:20:17"
123382,123382,6,248,"aprovado","2014-04-15 17:28:21","2014-04-15 17:28:21"
123383,123383,26,249,"aprovado","2014-04-15 17:31:55","2014-04-15 17:31:55"
123384,123384,23,250,"aprovado","2014-04-15 17:40:31","2014-04-15 17:40:31"
123385,123385,21,251,"aprovado","2014-04-15 18:19:54","2014-04-15 18:19:54"
123386,123386,12,252,"aprovado","2014-04-15 19:11:47","2014-04-15 19:11:47"
123387,123387,21,253,"aprovado","2014-04-15 20:34:53","2014-04-15 20:34:53"
123391,123391,59,254,"aprovado","2014-04-16 11:02:51","2014-04-16 11:02:51"
123392,123392,59,254,"aprovado","2014-04-16 11:02:51","2014-04-16 11:02:51"
123409,123409,48,255,"aprovado","2014-04-16 15:48:31","2014-04-16 15:48:31"
123410,123410,52,256,"aprovado","2014-04-16 15:49:29","2014-04-16 15:49:29"
123411,123411,52,257,"aprovado","2014-04-16 16:00:50","2014-04-16 16:00:50"
123412,123412,48,258,"aprovado","2014-04-16 16:53:31","2014-04-16 16:53:31"
123416,123416,56,259,"aprovado","2014-04-16 18:05:02","2014-04-16 18:05:02"
123418,123418,41,260,"aprovado","2014-04-16 18:57:58","2014-04-16 18:57:58"
123422,123422,49,261,"aprovado","2014-04-16 19:48:07","2014-04-16 19:48:07"
123423,123423,45,262,"aprovado","2014-04-16 21:50:35","2014-04-16 21:50:35"
123424,123424,45,262,"aprovado","2014-04-16 21:50:35","2014-04-16 21:50:35"
123425,123425,45,262,"aprovado","2014-04-16 21:50:35","2014-04-16 21:50:35"
123426,123426,45,262,"aprovado","2014-04-16 21:50:35","2014-04-16 21:50:35"
123427,123427,45,263,"aprovado","2014-04-16 22:06:25","2014-04-16 22:06:25"
123430,123430,47,264,"aprovado","2014-04-16 23:24:38","2014-04-16 23:24:38"
123431,123431,53,265,"aprovado","2014-04-16 23:30:50","2014-04-16 23:30:50"
123436,123436,59,266,"aprovado","2014-04-17 11:21:53","2014-04-17 11:21:53"
123437,123437,59,266,"aprovado","2014-04-17 11:21:53","2014-04-17 11:21:53"
123438,123438,59,267,"aprovado","2014-04-17 12:41:36","2014-04-17 12:41:36"
123439,123439,59,267,"aprovado","2014-04-17 12:41:36","2014-04-17 12:41:36"
123446,123446,38,268,"aprovado","2014-04-17 15:25:20","2014-04-17 15:25:20"
123447,123447,38,268,"aprovado","2014-04-17 15:25:20","2014-04-17 15:25:20"
123448,123448,59,269,"aprovado","2014-04-17 15:32:04","2014-04-17 15:32:04"
123449,123449,59,269,"aprovado","2014-04-17 15:32:04","2014-04-17 15:32:04"
123450,123450,59,270,"aprovado","2014-04-17 23:36:16","2014-04-17 23:36:16"
123451,123451,59,270,"aprovado","2014-04-17 23:36:16","2014-04-17 23:36:16"
123452,123452,59,271,"aprovado","2014-04-18 00:18:57","2014-04-18 00:18:57"
123453,123453,59,271,"aprovado","2014-04-18 00:18:57","2014-04-18 00:18:57"
123456,123456,48,272,"aprovado","2014-04-18 17:21:41","2014-04-18 17:21:41"
123457,123457,48,272,"aprovado","2014-04-18 17:21:41","2014-04-18 17:21:41"
123458,123458,59,273,"aprovado","2014-04-18 18:01:52","2014-04-18 18:01:52"
123459,123459,59,273,"aprovado","2014-04-18 18:01:52","2014-04-18 18:01:52"
123463,123463,53,274,"aprovado","2014-04-18 20:29:46","2014-04-18 20:29:46"
123464,123464,53,275,"aprovado","2014-04-18 20:31:05","2014-04-18 20:31:05"
123468,123468,48,276,"aprovado","2014-04-18 21:16:30","2014-04-18 21:16:30"
123470,123470,53,277,"aprovado","2014-04-18 22:16:40","2014-04-18 22:16:40"
123471,123471,59,278,"aprovado","2014-04-18 23:38:46","2014-04-18 23:38:46"
123472,123472,53,279,"aprovado","2014-04-19 12:34:34","2014-04-19 12:34:34"
123476,123476,59,280,"aprovado","2014-04-19 16:45:35","2014-04-19 16:45:35"
123477,123477,59,280,"aprovado","2014-04-19 16:45:35","2014-04-19 16:45:35"
123478,123478,40,281,"aprovado","2014-04-19 20:51:55","2014-04-19 20:51:55"
123479,123479,40,281,"aprovado","2014-04-19 20:51:55","2014-04-19 20:51:55"
123487,123487,54,282,"aprovado","2014-04-20 20:23:22","2014-04-20 20:23:22"
123488,123488,54,283,"aprovado","2014-04-20 20:32:11","2014-04-20 20:32:11"
123489,123489,41,284,"aprovado","2014-04-20 22:24:56","2014-04-20 22:24:56"
123490,123490,41,285,"aprovado","2014-04-20 22:54:45","2014-04-20 22:54:45"
123491,123491,54,286,"aprovado","2014-04-20 23:06:44","2014-04-20 23:06:44"
123492,123492,59,287,"aprovado","2014-04-20 23:55:24","2014-04-20 23:55:24"
123493,123493,59,287,"aprovado","2014-04-20 23:55:24","2014-04-20 23:55:24"
123496,123496,51,288,"aprovado","2014-04-21 08:11:17","2014-04-21 08:11:17"
123497,123497,51,288,"aprovado","2014-04-21 08:11:17","2014-04-21 08:11:17"
123498,123498,59,289,"aprovado","2014-04-21 10:25:31","2014-04-21 10:25:31"
123499,123499,48,290,"aprovado","2014-04-21 12:58:06","2014-04-21 12:58:06"
123500,123500,41,291,"aprovado","2014-04-21 16:06:14","2014-04-21 16:06:14"
123501,123501,59,292,"aprovado","2014-04-21 16:19:17","2014-04-21 16:19:17"
123502,123502,59,293,"aprovado","2014-04-21 16:23:57","2014-04-21 16:23:57"
123503,123503,54,294,"aprovado","2014-04-21 20:56:40","2014-04-21 20:56:40"
123504,123504,39,295,"aprovado","2014-04-21 21:40:43","2014-04-21 21:40:43"
123505,123505,59,296,"aprovado","2014-04-21 21:45:46","2014-04-21 21:45:46"
123511,123511,48,297,"aprovado","2014-04-22 09:21:13","2014-04-22 09:21:13"
123513,123513,59,298,"aprovado","2014-04-22 13:58:08","2014-04-22 13:58:08"
123514,123514,59,298,"aprovado","2014-04-22 13:58:08","2014-04-22 13:58:08"
123515,123515,42,299,"aprovado","2014-04-22 13:58:31","2014-04-22 13:58:31"
123526,123526,52,300,"aprovado","2014-04-22 16:27:24","2014-04-22 16:27:24"
123537,123537,59,301,"aprovado","2014-04-22 20:00:20","2014-04-22 20:00:20"
123538,123538,59,301,"aprovado","2014-04-22 20:00:20","2014-04-22 20:00:20"
123543,123543,59,302,"aprovado","2014-04-22 22:13:16","2014-04-22 22:13:16"
123544,123544,59,302,"aprovado","2014-04-22 22:13:16","2014-04-22 22:13:16"
123545,123545,44,303,"aprovado","2014-04-22 23:15:17","2014-04-22 23:15:17"
123546,123546,59,304,"aprovado","2014-04-22 23:51:37","2014-04-22 23:51:37"
123547,123547,59,304,"aprovado","2014-04-22 23:51:37","2014-04-22 23:51:37"
123551,123551,59,305,"aprovado","2014-04-23 12:51:50","2014-04-23 12:51:50"
123552,123552,59,305,"aprovado","2014-04-23 12:51:50","2014-04-23 12:51:50"
123553,123553,59,306,"aprovado","2014-04-23 12:54:04","2014-04-23 12:54:04"
123554,123554,59,306,"aprovado","2014-04-23 12:54:04","2014-04-23 12:54:04"
123555,123555,51,307,"aprovado","2014-04-23 13:02:30","2014-04-23 13:02:30"
123556,123556,57,308,"aprovado","2014-04-23 18:51:32","2014-04-23 18:51:32"
123559,123559,59,309,"aprovado","2014-04-23 19:38:26","2014-04-23 19:38:26"
123560,123560,59,309,"aprovado","2014-04-23 19:38:26","2014-04-23 19:38:26"
123561,123561,51,310,"aprovado","2014-04-23 20:17:54","2014-04-23 20:17:54"
123562,123562,59,311,"aprovado","2014-04-23 21:09:55","2014-04-23 21:09:55"
123562,123562,119,726,"cancelado","2014-05-29 16:37:55","2014-05-29 16:37:55"
123563,123563,59,311,"aprovado","2014-04-23 21:09:55","2014-04-23 21:09:55"
123563,123563,119,726,"cancelado","2014-05-29 16:37:55","2014-05-29 16:37:55"
123571,123571,58,312,"aprovado","2014-04-23 22:56:37","2014-04-23 22:56:37"
123572,123572,44,313,"aprovado","2014-04-23 22:57:50","2014-04-23 22:57:50"
123573,123573,44,313,"aprovado","2014-04-23 22:57:50","2014-04-23 22:57:50"
123574,123574,59,314,"aprovado","2014-04-23 23:17:00","2014-04-23 23:17:00"
123575,123575,59,314,"aprovado","2014-04-23 23:17:00","2014-04-23 23:17:00"
123576,123576,59,315,"aprovado","2014-04-23 23:42:15","2014-04-23 23:42:15"
123576,123576,59,354,"cancelado","2014-04-28 17:28:34","2014-04-28 17:28:34"
123577,123577,59,316,"aprovado","2014-04-23 23:45:09","2014-04-23 23:45:09"
123578,123578,59,316,"aprovado","2014-04-23 23:45:09","2014-04-23 23:45:09"
123589,123589,59,317,"aprovado","2014-04-24 13:23:50","2014-04-24 13:23:50"
123590,123590,59,317,"aprovado","2014-04-24 13:23:50","2014-04-24 13:23:50"
123591,123591,45,318,"aprovado","2014-04-24 14:31:18","2014-04-24 14:31:18"
123614,123614,56,319,"aprovado","2014-04-24 20:23:28","2014-04-24 20:23:28"
123615,123615,56,320,"aprovado","2014-04-24 20:32:47","2014-04-24 20:32:47"
123616,123616,59,321,"aprovado","2014-04-24 21:09:26","2014-04-24 21:09:26"
123617,123617,59,321,"aprovado","2014-04-24 21:09:26","2014-04-24 21:09:26"
123618,123618,51,322,"aprovado","2014-04-24 21:41:28","2014-04-24 21:41:28"
123619,123619,51,322,"aprovado","2014-04-24 21:41:28","2014-04-24 21:41:28"
123621,123621,59,323,"aprovado","2014-04-24 23:51:47","2014-04-24 23:51:47"
123622,123622,59,324,"aprovado","2014-04-25 00:54:35","2014-04-25 00:54:35"
123623,123623,59,324,"aprovado","2014-04-25 00:54:35","2014-04-25 00:54:35"
123626,123626,59,325,"aprovado","2014-04-25 09:50:19","2014-04-25 09:50:19"
123627,123627,59,325,"aprovado","2014-04-25 09:50:19","2014-04-25 09:50:19"
123628,123628,59,325,"aprovado","2014-04-25 09:50:19","2014-04-25 09:50:19"
123629,123629,59,325,"aprovado","2014-04-25 09:50:19","2014-04-25 09:50:19"
123630,123630,59,326,"aprovado","2014-04-25 10:14:55","2014-04-25 10:14:55"
123630,123630,90,425,"cancelado","2014-05-07 17:08:52","2014-05-07 17:08:52"
123631,123631,59,326,"aprovado","2014-04-25 10:14:55","2014-04-25 10:14:55"
123631,123631,90,425,"cancelado","2014-05-07 17:08:52","2014-05-07 17:08:52"
123632,123632,59,328,"aprovado","2014-04-25 13:09:43","2014-04-25 13:09:43"
123633,123633,59,328,"aprovado","2014-04-25 13:09:43","2014-04-25 13:09:43"
123634,123634,59,327,"aprovado","2014-04-25 14:41:09","2014-04-25 14:41:09"
123635,123635,59,329,"aprovado","2014-04-25 14:42:55","2014-04-25 14:42:55"
123647,123647,40,331,"aprovado","2014-04-25 16:39:18","2014-04-25 16:39:18"
123648,123648,54,330,"aprovado","2014-04-25 17:30:35","2014-04-25 17:30:35"
123659,123659,56,332,"aprovado","2014-04-25 18:10:45","2014-04-25 18:10:45"
123661,123661,59,337,"aprovado","2014-04-26 07:05:09","2014-04-26 07:05:09"
123662,123662,59,337,"aprovado","2014-04-26 07:05:09","2014-04-26 07:05:09"
123663,123663,59,333,"aprovado","2014-04-25 20:10:08","2014-04-25 20:10:08"
123664,123664,59,333,"aprovado","2014-04-25 20:10:08","2014-04-25 20:10:08"
123665,123665,46,334,"aprovado","2014-04-25 21:01:23","2014-04-25 21:01:23"
123666,123666,56,335,"aprovado","2014-04-25 22:09:52","2014-04-25 22:09:52"
123669,123669,46,336,"aprovado","2014-04-25 23:29:10","2014-04-25 23:29:10"
123669,123669,69,410,"cancelado","2014-05-06 16:09:05","2014-05-06 16:09:05"
123670,123670,50,338,"aprovado","2014-04-26 14:56:52","2014-04-26 14:56:52"
123671,123671,59,339,"aprovado","2014-04-26 15:15:26","2014-04-26 15:15:26"
123672,123672,59,339,"aprovado","2014-04-26 15:15:26","2014-04-26 15:15:26"
123673,123673,59,340,"aprovado","2014-04-26 20:19:14","2014-04-26 20:19:14"
123673,123673,90,412,"cancelado","2014-05-06 16:09:44","2014-05-06 16:09:44"
123674,123674,59,340,"aprovado","2014-04-26 20:19:14","2014-04-26 20:19:14"
123674,123674,90,412,"cancelado","2014-05-06 16:09:44","2014-05-06 16:09:44"
123675,123675,59,341,"aprovado","2014-04-26 20:22:03","2014-04-26 20:22:03"
123675,123675,90,411,"cancelado","2014-05-06 16:09:33","2014-05-06 16:09:33"
123676,123676,59,341,"aprovado","2014-04-26 20:22:03","2014-04-26 20:22:03"
123676,123676,90,411,"cancelado","2014-05-06 16:09:33","2014-05-06 16:09:33"
123677,123677,48,342,"aprovado","2014-04-27 10:39:29","2014-04-27 10:39:29"
123678,123678,45,343,"aprovado","2014-04-27 15:29:59","2014-04-27 15:29:59"
123679,123679,45,343,"aprovado","2014-04-27 15:29:59","2014-04-27 15:29:59"
123680,123680,45,344,"aprovado","2014-04-27 15:37:45","2014-04-27 15:37:45"
123681,123681,45,345,"aprovado","2014-04-27 15:52:50","2014-04-27 15:52:50"
123682,123682,46,346,"aprovado","2014-04-27 19:49:25","2014-04-27 19:49:25"
123683,123683,48,347,"aprovado","2014-04-27 23:27:29","2014-04-27 23:27:29"
123684,123684,48,368,"aprovado","2014-04-30 07:02:13","2014-04-30 07:02:13"
123695,123695,59,348,"aprovado","2014-04-28 12:19:05","2014-04-28 12:19:05"
123696,123696,59,349,"aprovado","2014-04-28 12:22:02","2014-04-28 12:22:02"
123703,123703,59,350,"aprovado","2014-04-28 15:17:18","2014-04-28 15:17:18"
123704,123704,59,350,"aprovado","2014-04-28 15:17:18","2014-04-28 15:17:18"
123705,123705,59,353,"aprovado","2014-04-28 15:39:25","2014-04-28 15:39:25"
123706,123706,59,353,"aprovado","2014-04-28 15:39:25","2014-04-28 15:39:25"
123722,123722,59,358,"aprovado","2014-04-29 07:05:52","2014-04-29 07:05:52"
123723,123723,59,358,"aprovado","2014-04-29 07:05:52","2014-04-29 07:05:52"
123724,123724,59,355,"aprovado","2014-04-28 18:52:39","2014-04-28 18:52:39"
123724,123724,59,366,"cancelado","2014-04-29 17:11:12","2014-04-29 17:11:12"
123725,123725,41,356,"aprovado","2014-04-28 23:20:39","2014-04-28 23:20:39"
123726,123726,41,356,"aprovado","2014-04-28 23:20:39","2014-04-28 23:20:39"
123727,123727,59,357,"aprovado","2014-04-28 23:57:48","2014-04-28 23:57:48"
123728,123728,59,357,"aprovado","2014-04-28 23:57:48","2014-04-28 23:57:48"
123730,123730,56,359,"aprovado","2014-04-29 10:33:16","2014-04-29 10:33:16"
123731,123731,81,375,"aprovado","2014-05-01 07:02:45","2014-05-01 07:02:45"
123734,123734,59,369,"aprovado","2014-04-30 07:03:05","2014-04-30 07:03:05"
123735,123735,59,369,"aprovado","2014-04-30 07:03:05","2014-04-30 07:03:05"
123736,123736,59,369,"aprovado","2014-04-30 07:03:05","2014-04-30 07:03:05"
123752,123752,59,360,"aprovado","2014-04-29 12:39:03","2014-04-29 12:39:03"
123753,123753,59,360,"aprovado","2014-04-29 12:39:03","2014-04-29 12:39:03"
123764,123764,59,361,"aprovado","2014-04-29 13:09:02","2014-04-29 13:09:02"
123765,123765,59,362,"aprovado","2014-04-29 13:20:13","2014-04-29 13:20:13"
123772,123772,43,363,"aprovado","2014-04-29 15:13:26","2014-04-29 15:13:26"
123773,123773,43,363,"aprovado","2014-04-29 15:13:26","2014-04-29 15:13:26"
123774,123774,43,364,"aprovado","2014-04-29 15:46:31","2014-04-29 15:46:31"
123775,123775,43,364,"aprovado","2014-04-29 15:46:31","2014-04-29 15:46:31"
123788,123788,59,367,"aprovado","2014-04-29 22:06:14","2014-04-29 22:06:14"
123789,123789,59,367,"aprovado","2014-04-29 22:06:14","2014-04-29 22:06:14"
123790,123790,59,370,"aprovado","2014-04-30 08:34:44","2014-04-30 08:34:44"
123793,123793,59,371,"aprovado","2014-04-30 09:10:51","2014-04-30 09:10:51"
123794,123794,59,372,"aprovado","2014-04-30 10:31:18","2014-04-30 10:31:18"
123795,123795,59,372,"aprovado","2014-04-30 10:31:18","2014-04-30 10:31:18"
123833,123833,55,373,"aprovado","2014-04-30 15:01:37","2014-04-30 15:01:37"
123866,123866,90,388,"aprovado","2014-05-03 07:03:20","2014-05-03 07:03:20"
123867,123867,90,388,"aprovado","2014-05-03 07:03:20","2014-05-03 07:03:20"
123868,123868,90,388,"aprovado","2014-05-03 07:03:20","2014-05-03 07:03:20"
123869,123869,48,374,"aprovado","2014-04-30 22:05:49","2014-04-30 22:05:49"
123870,123870,48,374,"aprovado","2014-04-30 22:05:49","2014-04-30 22:05:49"
123871,123871,74,376,"aprovado","2014-05-01 10:58:03","2014-05-01 10:58:03"
123872,123872,74,376,"aprovado","2014-05-01 10:58:03","2014-05-01 10:58:03"
123874,123874,62,377,"aprovado","2014-05-01 14:32:28","2014-05-01 14:32:28"
123876,123876,77,378,"aprovado","2014-05-01 16:12:15","2014-05-01 16:12:15"
123878,123878,88,389,"aprovado","2014-05-03 07:03:35","2014-05-03 07:03:35"
123879,123879,90,379,"aprovado","2014-05-01 19:23:50","2014-05-01 19:23:50"
123880,123880,90,379,"aprovado","2014-05-01 19:23:50","2014-05-01 19:23:50"
123881,123881,88,380,"aprovado","2014-05-01 20:15:42","2014-05-01 20:15:42"
123882,123882,90,381,"aprovado","2014-05-01 21:39:08","2014-05-01 21:39:08"
123882,123882,90,409,"cancelado","2014-05-06 16:07:36","2014-05-06 16:07:36"
123883,123883,90,381,"aprovado","2014-05-01 21:39:08","2014-05-01 21:39:08"
123883,123883,90,409,"cancelado","2014-05-06 16:07:36","2014-05-06 16:07:36"
123884,123884,90,381,"aprovado","2014-05-01 21:39:08","2014-05-01 21:39:08"
123884,123884,90,409,"cancelado","2014-05-06 16:07:36","2014-05-06 16:07:36"
123885,123885,90,381,"aprovado","2014-05-01 21:39:08","2014-05-01 21:39:08"
123885,123885,90,409,"cancelado","2014-05-06 16:07:36","2014-05-06 16:07:36"
123886,123886,71,382,"aprovado","2014-05-01 23:11:32","2014-05-01 23:11:32"
123892,123892,77,383,"aprovado","2014-05-02 13:51:41","2014-05-02 13:51:41"
123893,123893,90,384,"aprovado","2014-05-02 18:57:26","2014-05-02 18:57:26"
123894,123894,71,385,"aprovado","2014-05-02 19:22:10","2014-05-02 19:22:10"
123895,123895,71,385,"aprovado","2014-05-02 19:22:10","2014-05-02 19:22:10"
123896,123896,90,386,"aprovado","2014-05-02 21:46:56","2014-05-02 21:46:56"
123896,123896,90,416,"cancelado","2014-05-06 17:20:22","2014-05-06 17:20:22"
123896,123896,90,438,"aprovado","2014-05-08 09:59:18","2014-05-08 09:59:18"
123897,123897,90,386,"aprovado","2014-05-02 21:46:56","2014-05-02 21:46:56"
123897,123897,90,416,"cancelado","2014-05-06 17:20:22","2014-05-06 17:20:22"
123897,123897,90,438,"aprovado","2014-05-08 09:59:18","2014-05-08 09:59:18"
123898,123898,90,387,"aprovado","2014-05-02 21:51:02","2014-05-02 21:51:02"
123898,123898,90,415,"cancelado","2014-05-06 17:20:10","2014-05-06 17:20:10"
123898,123898,90,437,"aprovado","2014-05-08 09:59:04","2014-05-08 09:59:04"
123902,123902,68,390,"aprovado","2014-05-03 16:12:22","2014-05-03 16:12:22"
